uuid,full_name,email,phone_number,address,date_of_birth,ip_address,sensitive_notes,user_preferences,account_status,last_login_date,signup_date,profile_completion_score,preferred_language,marketing_consent
d1005eab-a3c9-49a0-8859-4910c824ff47,Shaina Kautzer,idell@example.org,379.394.7162 x62554,id sit ea.,1960-01-07,94.75.82.246,productize world-class e-commerce,"{""theme"": ""dark"", ""notifications"": false}",suspended,2025-04-19,2000-09-29,91,pt,true
f5af4fc1-bf38-457c-a780-736e80f45a42,Elbert Kuhn,lexi@example.org,1-213-666-2470,qui labore et.,1946-09-26,20.242.3.162,exploit interactive web services,"{""theme"": ""light"", ""notifications"": true}",active,2024-08-31,1982-12-10,49,fr,false
6e12651d-e5de-4528-84c5-67e0c5c896c8,Domenick Funk,esther@example.net,462-898-3136,ipsam nulla hic.,1986-11-09,179.111.254.27,utilize user-centric markets,"{""theme"": ""dark"", ""notifications"": false}",suspended,2025-05-02,2010-06-01,88,en,false
672503c2-bc6c-41d2-bd5c-38610c60dbc5,Tatum Hermiston,elvera@example.org,970.570.7752 x27476,consequuntur facilis perferendis amet.,1953-06-24,255.208.232.122,drive bricks-and-clicks metrics,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-06-22,1974-12-14,45,de,true
5bbbec1a-4be3-4337-9133-7e6578c93ca7,Nichole Eichmann,nakia@example.org,509-870-4054 x46820,voluptatum nobis enim libero.,1948-06-09,207.50.68.209,disintermediate scalable metrics,"{""theme"": ""dark"", ""notifications"": false}",active,2024-08-06,1991-11-15,96,ja,true
eae8bf11-e1a7-4be7-964a-1ba2dce129a8,Kelsie Willms,krystina@example.com,113-582-3754,dolores doloribus enim doloremque.,1997-02-14,84.230.117.71,iterate robust e-commerce,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-04-14,2021-12-24,30,pt,false
4d3897d0-3955-45ae-ae39-d9e8d8c7512d,Antonetta Dibbert,delia@example.org,1-121-493-1004 x5194,earum sunt dolorum quo.,1955-01-05,186.58.27.138,synergize granular networks,"{""theme"": ""light"", ""notifications"": true}",active,2024-10-17,1976-12-11,65,pt,false
72eb53a8-a582-45bd-b721-ba992ec60831,Dayne McCullough,alfonso@example.net,694-327-8362 x225,dolorem maiores sapiente.,1977-03-26,174.156.231.229,leverage strategic vortals,"{""theme"": ""light"", ""notifications"": true}",active,2024-09-23,2015-04-23,85,ja,true
f5281645-50e3-4271-ac43-d7b1f3abad37,Enid Simonis,gay@example.net,(555) 923-6203 x567,numquam voluptas perspiciatis quam.,1971-07-04,13.88.169.191,synthesize interactive niches,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-06-02,2015-10-20,68,fr,true
90468696-2367-4fc1-86ed-b959d44da7af,Erwin Stamm,daphney@example.net,1-876-492-1281 x604,quia velit sapiente quo.,1952-09-21,73.39.150.41,disintermediate sexy content,"{""theme"": ""light"", ""notifications"": true}",active,2024-10-10,2012-12-11,63,en,false
7c6df7c8-937b-45c6-9bb2-a4e1805aa01d,Jena Haley,zoey@example.org,(854) 936-3024 x90910,cumque qui delectus.,1966-01-03,85.175.43.78,streamline one-to-one models,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-11-30,1992-04-25,93,pt,false
86bd4e79-f0b4-4231-ba6f-d1c9ea869c7d,Maximillia Terry,agustina@example.org,1-372-395-9289,delectus quo quia quaerat.,1956-01-17,157.219.98.184,matrix compelling content,"{""theme"": ""light"", ""notifications"": true}",active,2025-05-29,1990-07-03,66,de,false
6768df58-0e6e-4f66-8194-ecf158361c60,Ulises Bernier,connor@example.net,804-687-1778 x232,aperiam atque minus.,1981-04-10,55.134.147.228,expedite transparent technologies,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-08-03,2012-02-25,88,de,true
55e01369-df3e-4bac-ae10-46c6522ae732,Easton Toy,jamir@example.org,186-603-5380 x1203,quis vero vitae quaerat.,1981-07-01,14.67.138.122,harness bricks-and-clicks applications,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-07-15,2018-09-08,37,fr,false
8de29f5e-61d4-4697-8068-0d5dcfb7dea0,Sabryna Leuschke,nat@example.com,1-934-540-2561,esse consequatur iure rerum.,2002-10-15,122.87.167.128,syndicate seamless mindshare,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-12-27,2022-03-18,79,fr,false
719e27e8-444e-49d0-99c3-8d32847a0888,Duane Marquardt,kimberly@example.com,819.845.6218 x4228,ut blanditiis veniam.,1956-08-19,27.149.213.99,aggregate innovative systems,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-03-24,2010-02-09,100,ja,true
effbf831-35a6-4b29-9c64-96eecbce27b7,Chet Welch,dahlia@example.com,721-898-5448,asperiores architecto sed.,1947-03-12,206.103.114.236,expedite out-of-the-box synergies,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-04-05,1980-12-18,23,ja,true
900462ad-b7ac-4dff-9b34-b8ad920c3970,Jena Kovacek,thea@example.org,(121) 280-0294,reprehenderit voluptatum atque rerum.,1964-01-03,77.33.55.248,reintermediate cutting-edge portals,"{""theme"": ""dark"", ""notifications"": true}",active,2025-05-23,1995-11-17,94,de,true
0d4a8987-a0ba-4540-a51f-c000f9a4a8ac,Alexzander Brown,hillary@example.org,274.051.0733 x08316,quaerat et facere aut.,1980-03-01,142.72.113.22,brand synergistic web-readiness,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-11-10,2010-05-02,53,es,true
bf7999bf-b210-4149-b3df-896188e87e9f,Toy Ritchie,ernestine@example.net,(916) 647-0637 x6627,quis reprehenderit ipsa.,1993-08-05,212.13.255.186,matrix sticky interfaces,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-01-20,2015-05-05,32,en,true
266fff81-66a7-46fa-92c7-a2e5659c862a,Roxane Ruecker,sabryna@example.org,517-068-7335 x9450,mollitia natus debitis.,2002-02-10,19.109.219.195,unleash vertical infrastructures,"{""theme"": ""light"", ""notifications"": false}",suspended,2025-01-31,2021-02-20,89,fr,false
963461c9-35b5-487b-bdb1-aa0fc9e7c80d,Ardella Jast,rosella@example.net,201.543.4292 x617,harum numquam dolor quo.,1976-12-21,164.78.236.180,exploit granular users,"{""theme"": ""light"", ""notifications"": true}",active,2024-08-30,2015-01-23,93,en,true
bdb7c086-0c8a-4793-8c64-025f574affb3,Maybelle Skiles,rosanna@example.net,1-207-023-9798,distinctio sunt consequatur vel.,1973-01-12,195.158.231.51,expedite ubiquitous applications,"{""theme"": ""light"", ""notifications"": false}",suspended,2025-04-11,2018-07-31,87,fr,true
beade07e-d2ee-4b60-bb84-4bcbcb73ccce,Toy Bosco,cordell@example.com,1-580-874-9579 x9036,et sit ex sed.,1950-02-06,18.236.123.36,optimize plug-and-play networks,"{""theme"": ""light"", ""notifications"": false}",active,2024-09-30,2019-11-13,59,fr,false
dd1d224b-9298-4458-92cc-ff6411a475fa,Jamar Hilpert,evans@example.org,362-079-7039 x2683,quis unde et omnis.,1963-01-01,47.193.54.59,transform world-class functionalities,"{""theme"": ""light"", ""notifications"": false}",inactive,2024-10-18,1992-07-13,83,ja,false
73aae4b5-6070-4d21-84b4-fff5b6a7c434,Luz Ullrich,gennaro@example.org,929.566.8549,facere dolor quasi.,2000-11-21,67.179.30.219,generate next-generation ROI,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-11-09,2020-07-02,99,ja,true
2c101d5f-175e-4cff-8c01-a867855d4a33,Dahlia Rice,kennedy@example.com,610.188.0430,repellat aliquam blanditiis.,1991-04-17,242.173.83.186,revolutionize dot-com applications,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-08-02,2008-11-05,68,es,false
98520240-c1e5-4063-b647-0d4008e1f6ce,Stewart Borer,novella@example.com,(279) 156-2257 x4110,omnis sed enim et.,1945-07-17,161.4.100.202,envisioneer synergistic interfaces,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-06-06,1997-07-06,100,en,true
299da164-8754-4a38-83ec-c992c4332bec,Vito Schuppe,esther@example.com,261.726.2519,quibusdam eos aut nisi.,1949-01-15,221.135.242.26,visualize synergistic synergies,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-09-04,1993-03-10,37,es,false
ddef190d-09b2-4c28-a60f-cfb0a622a7d8,Yoshiko Abshire,coty@example.com,885-029-7688,reiciendis non ratione.,1969-10-17,31.161.203.170,scale efficient users,"{""theme"": ""light"", ""notifications"": false}",inactive,2024-09-28,2013-11-27,45,fr,true
cb701992-07e3-40c1-8a48-50c11d467cdf,Stanford Pfannerstill,bailey@example.net,1-563-452-8279,deserunt sed nisi corrupti.,1984-12-08,66.184.15.192,seize mission-critical infrastructures,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2025-05-26,1999-10-22,64,fr,true
1fa06c57-0279-44bd-8d93-cfffb663a3c6,Lonie Kuhic,dena@example.com,678-877-0828 x17548,quis iure aut.,1992-12-05,1.212.96.160,orchestrate rich markets,"{""theme"": ""light"", ""notifications"": true}",inactive,2024-12-27,2024-03-05,94,de,true
a3d352d5-7832-4a60-9fe8-290ced548736,Grover Hilll,davonte@example.com,1-811-510-5122 x16507,sit officiis amet.,1989-10-12,161.219.242.63,embrace open-source e-commerce,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-07-12,2020-08-01,24,fr,true
d1b46583-8634-404d-b045-da5a2ffd67af,Amari Flatley,jerad@example.com,955-375-0002 x8698,aut molestias voluptatem.,1952-10-11,155.105.72.51,facilitate visionary infomediaries,"{""theme"": ""dark"", ""notifications"": false}",pending_verification,2025-02-05,2004-03-03,84,pt,true
d912826c-4389-4a0b-8669-a9372d07fd32,Annabel Osinski,euna@example.com,396-236-5054,ipsa corporis id magnam.,1999-12-02,252.166.69.242,expedite bleeding-edge portals,"{""theme"": ""light"", ""notifications"": true}",inactive,2025-02-12,2019-07-28,47,es,true
924c3ebd-85a3-4f2f-9619-e030d02973a1,Adrain Fadel,rupert@example.org,355-989-9977,aspernatur et enim omnis.,1967-02-02,203.61.29.173,visualize best-of-breed portals,"{""theme"": ""light"", ""notifications"": true}",active,2024-11-23,2009-08-03,78,de,true
95126344-eca9-45d1-954c-a5bf60b5538d,Zachery Reynolds,maximo@example.org,1-723-305-0007 x838,pariatur dolorem autem asperiores.,1986-09-12,243.47.175.1,reinvent turn-key bandwidth,"{""theme"": ""light"", ""notifications"": true}",active,2025-04-12,2005-03-15,82,fr,true
57a50a7e-b4a3-465a-9cab-aa5ad1841af8,Aliya Rau,samanta@example.org,600-171-1727 x2553,a consequuntur consequatur perspiciatis.,1966-02-12,177.104.157.109,morph cross-platform architectures,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-03-30,2011-04-18,92,en,false
08057f53-f85c-4efe-8b59-1cc47c154ee1,Vergie Quigley,hailey@example.com,(826) 018-9372,porro neque autem.,1956-08-24,251.31.191.190,aggregate cross-platform methodologies,"{""theme"": ""light"", ""notifications"": true}",suspended,2025-01-10,1998-01-28,60,pt,false
d011d7f0-d859-40c7-a35c-3568d27cd2a5,Jamil Altenwerth,buddy@example.org,552.384.4281 x4506,omnis ut sed.,1951-05-15,21.119.78.176,engineer visionary paradigms,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-12-13,1973-09-17,82,fr,true
e99229fd-1260-44ae-a375-50ec3b32571c,Maurice Mills,ophelia@example.org,150-177-8939 x76225,alias possimus aspernatur et.,1972-05-23,28.135.106.137,embrace rich synergies,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2025-03-30,1993-12-03,64,ja,false
f39bdf01-ad10-4b12-a16f-31f20e547623,Jalyn Abbott,bernadine@example.com,(150) 508-4093 x41743,dolorum cumque libero.,2006-07-15,170.182.255.100,seize out-of-the-box web-readiness,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2024-12-14,2020-07-20,37,pt,false
85cb25b5-d6fb-4d4f-8962-fee9f1652969,Sam Haag,demetrius@example.com,(498) 962-4272,odit veritatis et.,1951-12-26,105.32.1.186,brand ubiquitous technologies,"{""theme"": ""dark"", ""notifications"": true}",active,2024-11-30,2004-01-08,82,pt,true
bb21012c-5692-4b90-b573-189429c29930,Ezequiel Walter,kobe@example.org,(563) 340-7757,qui fugiat voluptate.,1945-02-10,190.153.98.225,mesh next-generation systems,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-03-02,2000-12-16,62,en,false
e71f9793-9dce-4398-839c-d3f242914bac,Breana Abshire,cecile@example.com,1-936-342-9483 x38025,maxime ea iste.,1968-05-17,18.229.65.147,syndicate global methodologies,"{""theme"": ""light"", ""notifications"": true}",pending_verification,2024-12-15,2023-02-24,75,ja,true
2c9a3eeb-0c14-47d4-a1d5-85c27411cf20,Noe Wiza,savion@example.org,986.235.0501 x1830,officiis soluta est adipisci.,1956-08-24,79.201.248.19,transition rich niches,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-08-06,2017-03-03,87,fr,false
4edcd4ad-cc7b-4906-a136-f12bf1be2933,Norene Raynor,marvin@example.com,(240) 704-7092 x3684,sit enim numquam.,1945-12-23,197.114.29.208,iterate value-added paradigms,"{""theme"": ""light"", ""notifications"": false}",inactive,2024-08-02,2020-07-19,54,ja,true
6a914bf0-28cd-497e-95ee-f64878448a4f,Lina Kunze,trace@example.net,(451) 595-2981 x965,asperiores rerum vitae et.,1951-03-10,190.16.240.152,orchestrate value-added mindshare,"{""theme"": ""light"", ""notifications"": true}",active,2025-02-17,1976-08-28,98,en,false
2bf60d99-55ed-4d5b-a0c9-5c01cca21722,Emery Smith,hillard@example.net,(366) 915-2595 x35909,dolorem dicta iusto.,1963-10-24,62.197.224.69,e-enable next-generation metrics,"{""theme"": ""dark"", ""notifications"": true}",active,2024-06-10,1986-04-30,62,en,true
8b390780-a0bc-47c5-b848-f3bd1c76fbab,Gus Harris,haley@example.org,906.522.9976 x498,ut id inventore nihil.,2004-03-26,237.247.7.102,repurpose robust partnerships,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-07-27,2018-12-27,45,fr,false
08aa87de-ccda-4e41-ab18-2a59e65c93b6,Brook Bahringer,carli@example.net,(599) 723-5244,totam consequatur tempora praesentium.,1998-07-04,245.107.245.250,engineer magnetic action-items,"{""theme"": ""dark"", ""notifications"": false}",pending_verification,2025-04-01,2023-06-12,84,en,false
b62869e8-c067-4f5e-9476-0680a3bc83fb,Lavinia Hessel,miller@example.org,548.074.7687,vel maiores quasi tenetur.,1952-05-15,167.103.187.96,monetize out-of-the-box e-markets,"{""theme"": ""dark"", ""notifications"": true}",pending_verification,2024-09-15,1995-07-31,74,en,true
26bbacb9-cef0-405c-9f21-ae5dc16995ba,Raegan Haag,kelli@example.org,874.939.3245 x435,qui vitae doloremque.,1956-04-15,195.12.2.111,optimize clicks-and-mortar channels,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-06-21,2005-01-08,77,es,true
ff765aca-663b-49ad-91ac-03498ea14af8,Melyssa Rice,daija@example.net,(947) 581-5708 x493,et harum possimus.,1995-05-19,155.102.134.134,architect integrated partnerships,"{""theme"": ""dark"", ""notifications"": true}",suspended,2025-03-13,2013-10-27,35,de,false
8f897a8b-7fe0-4df2-b27c-4ea2f27e9c16,Kaitlyn Pfannerstill,celine@example.net,422-304-9180 x02693,ut ullam illum.,1982-10-07,63.104.34.63,mesh dynamic technologies,"{""theme"": ""dark"", ""notifications"": false}",active,2025-03-05,2011-08-12,87,de,true
0efd9d69-edb0-4b15-a2ec-fe9badc9f7df,Kaycee Bernhard,maybelle@example.com,984-361-9938 x773,odit perspiciatis pariatur accusamus.,2004-04-05,122.36.3.243,mesh transparent web-readiness,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-01-01,2019-12-02,48,fr,true
7ca9c570-22f3-4ffd-94a7-e3d982fb3754,Gay Lockman,lucie@example.org,1-475-866-2352 x656,iste et porro.,1969-05-14,43.202.89.133,engineer virtual interfaces,"{""theme"": ""dark"", ""notifications"": true}",active,2024-12-16,1985-07-23,81,es,true
26b38d93-94cf-4fca-a52a-9aba422c9dbc,Kennith King,maggie@example.org,453.410.7400 x06881,earum harum ex.,1986-10-10,215.50.40.120,maximize extensible experiences,"{""theme"": ""dark"", ""notifications"": false}",suspended,2025-01-04,2020-11-26,33,ja,true
75416e1f-0814-41e3-9c86-8059665397ae,Ceasar Muller,aubrey@example.org,482.625.7686 x8375,reiciendis fuga aliquid.,1983-04-07,43.235.22.32,target turn-key ROI,"{""theme"": ""dark"", ""notifications"": true}",active,2025-05-18,1999-06-19,57,fr,true
e7010062-eb34-4997-9daa-1cb037f50ff8,Kyle Pouros,jamal@example.com,1-729-078-3517,incidunt a ut.,1999-01-05,131.225.166.240,optimize 24/7 e-markets,"{""theme"": ""dark"", ""notifications"": true}",suspended,2024-10-02,2024-02-19,90,es,true
72ed66aa-af2d-401f-b314-ce675cd37004,Carmelo Simonis,fausto@example.net,1-786-503-2997 x909,molestiae sit atque officia.,1976-04-25,138.234.129.125,scale turn-key initiatives,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-08-27,1991-01-27,38,es,true
0d9d0996-2b7f-447f-abc6-092bca8ab99e,Waino Morissette,sedrick@example.net,466.631.3152 x834,sit quia est.,1952-02-14,177.21.186.197,enable virtual mindshare,"{""theme"": ""dark"", ""notifications"": true}",inactive,2024-06-11,2023-07-14,100,en,false
6c8b5e74-abd9-4afc-a81d-4bb461bec5d5,Baylee Abernathy,laverna@example.org,(495) 946-0104 x2434,qui rem similique.,1959-01-20,238.115.73.253,aggregate dot-com users,"{""theme"": ""light"", ""notifications"": false}",suspended,2024-08-06,1996-01-19,86,ja,true
647be71b-103b-403b-b0f4-2037ecc052a8,Dayne Stamm,kristian@example.net,1-622-388-1775 x59342,consectetur reiciendis deleniti necessitatibus.,1958-01-21,15.24.249.139,exploit vertical bandwidth,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-05-06,1990-02-12,56,ja,false
ec407cf4-92c4-4114-976c-f1718b1f6480,Charles Herman,bertrand@example.net,1-309-502-7073 x652,nulla assumenda aut dolores.,1967-03-02,201.176.69.186,strategize value-added interfaces,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-06-13,2017-11-05,62,fr,false
3a8d0828-1d9a-476d-8a8e-734efe5b8ee3,Roscoe Bartell,mavis@example.net,1-140-785-0459,incidunt magnam et ullam.,1954-09-17,254.159.168.94,mesh distributed systems,"{""theme"": ""light"", ""notifications"": true}",suspended,2024-11-25,2001-10-22,88,es,false
01098e02-5c70-4f79-885d-d26d2b8b6bbd,Hester Goyette,alvina@example.net,511.826.5472 x61126,numquam ipsum consectetur est.,1967-06-16,92.0.160.255,target robust solutions,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-05-06,2002-01-15,67,fr,true
b41373c9-a905-41c6-aab8-10f34eee8546,Rupert Ondricka,torrey@example.com,(680) 472-1875,quisquam quis aut placeat.,1980-12-16,241.84.215.142,whiteboard customized e-markets,"{""theme"": ""light"", ""notifications"": false}",inactive,2025-03-25,2004-05-04,73,fr,true
b955b16a-9d07-49f1-ab94-59ccf28d0c3f,Kassandra D'Amore,dominic@example.net,425.292.1599 x90427,laborum libero consequatur aut.,1956-01-15,138.83.33.43,unleash cross-platform platforms,"{""theme"": ""light"", ""notifications"": true}",active,2024-07-21,1971-07-03,80,fr,true
a01b671c-ed2a-44db-8d35-a146db690f58,Hank Russel,lottie@example.net,567-901-5120,et vel modi.,1985-11-08,109.200.215.165,grow plug-and-play functionalities,"{""theme"": ""light"", ""notifications"": true}",active,2024-06-16,2019-02-10,100,de,true
71321a7e-1bbd-4cc1-9ee1-709a70064a37,Elisha Hartmann,lafayette@example.com,1-607-920-3779,dicta excepturi aut.,1994-03-16,227.203.11.180,implement robust markets,"{""theme"": ""light"", ""notifications"": false}",pending_verification,2025-01-25,2020-06-16,72,de,true
7a6121c7-7f29-41d9-b7fe-28bb1e9b2698,Mallie Rohan,esteban@example.com,1-698-845-4597 x543,modi et ut.,1990-02-22,9.55.116.179,transition ubiquitous platforms,"{""theme"": ""dark"", ""notifications"": true}",inactive,2025-05-01,2007-03-13,42,pt,false
